ID,ORIG
873,"139.7418047,35.68723724"
874,"139.7418047,35.68723724"
875,"139.7418047,35.68723724"
876,"139.7418047,35.68723724"
877,"139.7418047,35.68723724"
878,"139.7418047,35.68723724"
879,"139.7418047,35.68723724"
880,"139.7418047,35.68723724"
881,"139.7418047,35.68723724"
882,"139.7418047,35.68723724"
883,"139.7418047,35.68723724"
884,"139.7418047,35.68723724"
885,"139.7418047,35.68723724"
886,"139.7418047,35.68723724"
887,"139.7418047,35.68723724"
888,"139.7418047,35.68723724"
889,"139.7418047,35.68723724"
890,"139.7418047,35.68723724"
891,"139.7418047,35.68723724"
892,"139.7418047,35.68723724"
893,"139.7418047,35.68723724"
894,"139.7418047,35.68723724"
895,"139.7418047,35.68723724"
896,"139.7418047,35.68723724"
897,"139.7418047,35.68723724"
898,"139.7418047,35.68723724"
899,"139.7418047,35.68723724"
900,"139.7418047,35.68723724"
901,"139.7418047,35.68723724"
902,"139.7418047,35.68723724"
903,"139.7418047,35.68723724"
904,"139.7418047,35.68723724"
905,"139.7418047,35.68723724"
906,"139.7418047,35.68723724"
907,"139.7418047,35.68723724"
908,"139.7418047,35.68723724"
909,"139.7418047,35.68723724"
910,"139.7418047,35.68723724"
911,"139.7418047,35.68723724"
912,"139.7418047,35.68723724"
913,"139.7418047,35.68723724"
914,"139.7418047,35.68723724"
915,"139.7418047,35.68723724"
916,"139.7418047,35.68723724"
917,"139.7418047,35.68723724"
918,"139.7418047,35.68723724"
919,"139.7418047,35.68723724"
920,"139.7418047,35.68723724"
921,"139.7418047,35.68723724"
922,"139.7418047,35.68723724"
923,"139.7418047,35.68723724"
924,"139.7418047,35.68723724"
925,"139.7418047,35.68723724"
926,"139.7418047,35.68723724"
927,"139.7418047,35.68723724"
928,"139.7418047,35.68723724"
929,"139.7418047,35.68723724"
930,"139.7418047,35.68723724"
931,"139.7418047,35.68723724"
932,"139.7418047,35.68723724"
933,"139.7418047,35.68723724"
934,"139.7418047,35.68723724"
935,"139.7418047,35.68723724"
936,"139.7418047,35.68723724"
937,"139.7418047,35.68723724"
938,"139.7418047,35.68723724"
939,"139.7418047,35.68723724"
940,"139.7418047,35.68723724"
941,"139.7418047,35.68723724"
942,"139.7418047,35.68723724"
943,"139.7418047,35.68723724"
944,"139.7418047,35.68723724"
945,"139.7418047,35.68723724"
946,"139.7418047,35.68723724"
947,"139.7418047,35.68723724"
948,"139.7418047,35.68723724"
949,"139.7418047,35.68723724"
950,"139.7418047,35.68723724"
951,"139.7418047,35.68723724"
952,"139.7418047,35.68723724"
953,"139.7418047,35.68723724"
954,"139.7418047,35.68723724"
955,"139.7418047,35.68723724"
956,"139.7418047,35.68723724"
957,"139.7418047,35.68723724"
958,"139.7418047,35.68723724"
959,"139.7418047,35.68723724"
960,"139.7418047,35.68723724"
961,"139.7418047,35.68723724"
962,"139.7418047,35.68723724"
963,"139.7418047,35.68723724"
964,"139.7418047,35.68723724"
965,"139.7418047,35.68723724"
966,"139.7418047,35.68723724"
967,"139.7418047,35.68723724"
968,"139.7418047,35.68723724"
969,"139.7418047,35.68723724"
970,"139.7418047,35.68723724"
971,"139.7418047,35.68723724"
972,"139.7418047,35.68723724"
973,"139.7418047,35.68723724"
974,"139.7418047,35.68723724"
975,"139.7418047,35.68723724"
976,"139.7418047,35.68723724"
977,"139.7418047,35.68723724"
978,"139.7418047,35.68723724"
979,"139.7418047,35.68723724"
980,"139.7418047,35.68723724"
981,"139.7418047,35.68723724"
982,"139.7418047,35.68723724"
983,"139.7418047,35.68723724"
984,"139.7418047,35.68723724"
985,"139.7418047,35.68723724"
986,"139.7418047,35.68723724"
987,"139.7418047,35.68723724"
988,"139.7418047,35.68723724"
989,"139.7418047,35.68723724"
990,"139.7418047,35.68723724"
991,"139.7418047,35.68723724"
992,"139.7418047,35.68723724"
993,"139.7418047,35.68723724"
994,"139.7418047,35.68723724"
995,"139.7418047,35.68723724"
996,"139.7418047,35.68723724"
997,"139.7418047,35.68723724"
998,"139.7418047,35.68723724"
999,"139.7418047,35.68723724"
1000,"139.7418047,35.68723724"
1001,"139.7418047,35.68723724"
1002,"139.7418047,35.68723724"
1003,"139.7418047,35.68723724"
1004,"139.7418047,35.68723724"
1005,"139.7418047,35.68723724"
1006,"139.7668389,35.69636092"
1007,"139.7668389,35.69636092"
1008,"139.7668389,35.69636092"
1009,"139.7668389,35.69636092"
1010,"139.7668389,35.69636092"
1011,"139.7668389,35.69636092"
1012,"139.7668389,35.69636092"
1013,"139.7668389,35.69636092"
1014,"139.7668389,35.69636092"
1015,"139.7668389,35.69636092"
1016,"139.7668389,35.69636092"
1017,"139.7668389,35.69636092"
1018,"139.7668389,35.69636092"
1019,"139.7668389,35.69636092"
1020,"139.7668389,35.69636092"
1021,"139.7668389,35.69636092"
1022,"139.7668389,35.69636092"
1023,"139.7668389,35.69636092"
1024,"139.7668389,35.69636092"
1025,"139.7668389,35.69636092"
1026,"139.7668389,35.69636092"
1027,"139.7668389,35.69636092"
1028,"139.7668389,35.69636092"
1029,"139.7668389,35.69636092"
1030,"139.7668389,35.69636092"
1031,"139.7668389,35.69636092"
1032,"139.7668389,35.69636092"
1033,"139.7668389,35.69636092"
1034,"139.7668389,35.69636092"
1035,"139.7668389,35.69636092"
1036,"139.7668389,35.69636092"
1037,"139.7668389,35.69636092"
1038,"139.7668389,35.69636092"
1039,"139.7668389,35.69636092"
1040,"139.7668389,35.69636092"
1041,"139.7668389,35.69636092"
1042,"139.7668389,35.69636092"
1043,"139.7668389,35.69636092"
1044,"139.7668389,35.69636092"
1045,"139.7668389,35.69636092"
1046,"139.7668389,35.69636092"
1047,"139.7668389,35.69636092"
1048,"139.7668389,35.69636092"
1049,"139.7668389,35.69636092"
1050,"139.7668389,35.69636092"
1051,"139.7668389,35.69636092"
1052,"139.7668389,35.69636092"
1053,"139.7668389,35.69636092"
1054,"139.7668389,35.69636092"
1055,"139.7668389,35.69636092"
1056,"139.7668389,35.69636092"
1057,"139.7668389,35.69636092"
1058,"139.7668389,35.69636092"
1059,"139.7668389,35.69636092"
1060,"139.7668389,35.69636092"
1061,"139.7668389,35.69636092"
1062,"139.7668389,35.69636092"
1063,"139.7668389,35.69636092"
1064,"139.7668389,35.69636092"
1065,"139.7668389,35.69636092"
1066,"139.7668389,35.69636092"
1067,"139.7668389,35.69636092"
1068,"139.7668389,35.69636092"
1069,"139.7668389,35.69636092"
1070,"139.7668389,35.69636092"
1071,"139.7668389,35.69636092"
1072,"139.7668389,35.69636092"
1073,"139.7668389,35.69636092"
1074,"139.7668389,35.69636092"
1075,"139.7668389,35.69636092"
1076,"139.7668389,35.69636092"
1077,"139.7668389,35.69636092"
1078,"139.7668389,35.69636092"
1079,"139.7668389,35.69636092"
1080,"139.7668389,35.69636092"
1081,"139.7668389,35.69636092"
1082,"139.7668389,35.69636092"
1083,"139.7668389,35.69636092"
1084,"139.7668389,35.69636092"
1085,"139.7668389,35.69636092"
1086,"139.7668389,35.69636092"
1087,"139.7668389,35.69636092"
1088,"139.7668389,35.69636092"
1089,"139.7668389,35.69636092"
1090,"139.7668389,35.69636092"
1091,"139.7668389,35.69636092"
1092,"139.7668389,35.69636092"
1093,"139.7668389,35.69636092"
1094,"139.7668389,35.69636092"
1095,"139.7668389,35.69636092"
1096,"139.7668389,35.69636092"
1097,"139.7668389,35.69636092"
1098,"139.7668389,35.69636092"
1099,"139.7668389,35.69636092"
1100,"139.7668389,35.69636092"
1101,"139.7668389,35.69636092"
1102,"139.7668389,35.69636092"
1103,"139.7668389,35.69636092"
1104,"139.7668389,35.69636092"
1105,"139.7668389,35.69636092"
1106,"139.7668389,35.69636092"
1107,"139.7668389,35.69636092"
1108,"139.7668389,35.69636092"
1109,"139.7668389,35.69636092"
1110,"139.7668389,35.69636092"
1111,"139.7668389,35.69636092"
1112,"139.7668389,35.69636092"
1113,"139.7668389,35.69636092"
1114,"139.7668389,35.69636092"
1115,"139.7668389,35.69636092"
1116,"139.7668389,35.69636092"
1117,"139.7668389,35.69636092"
1118,"139.7668389,35.69636092"
1119,"139.7668389,35.69636092"
1120,"139.7668389,35.69636092"
1121,"139.7668389,35.69636092"
1122,"139.7668389,35.69636092"
1123,"139.7668389,35.69636092"
1124,"139.7668389,35.69636092"
1125,"139.7668389,35.69636092"
1126,"139.7668389,35.69636092"
1127,"139.7668389,35.69636092"
1128,"139.7668389,35.69636092"
1129,"139.7668389,35.69636092"
1130,"139.7668389,35.69636092"
1131,"139.7668389,35.69636092"
1132,"139.7668389,35.69636092"
1133,"139.7668389,35.69636092"
1134,"139.7668389,35.69636092"
1135,"139.7668389,35.69636092"
1136,"139.7668389,35.69636092"
1137,"139.7668389,35.69636092"
1138,"139.7668389,35.69636092"
1139,"139.7668389,35.69636092"
1140,"139.7668389,35.69636092"
1141,"139.7668389,35.69636092"
1142,"139.7668389,35.69636092"
1143,"139.7668389,35.69636092"
1144,"139.7668389,35.69636092"
1145,"139.7668389,35.69636092"
1146,"139.7668389,35.69636092"
1147,"139.7668389,35.69636092"
1148,"139.7668389,35.69636092"
1149,"139.7668389,35.69636092"
1150,"139.7668389,35.69636092"
1151,"139.7668389,35.69636092"
1152,"139.7668389,35.69636092"
1153,"139.7668389,35.69636092"
1154,"139.7668389,35.69636092"
1155,"139.7668389,35.69636092"
1156,"139.7668389,35.69636092"
1157,"139.7668389,35.69636092"
1158,"139.7668389,35.69636092"
1159,"139.7668389,35.69636092"
1160,"139.7668389,35.69636092"
1161,"139.7668389,35.69636092"
1162,"139.7668389,35.69636092"
1163,"139.7668389,35.69636092"
1164,"139.7668389,35.69636092"
1165,"139.7668389,35.69636092"
1166,"139.7668389,35.69636092"
1167,"139.7668389,35.69636092"
1168,"139.7668389,35.69636092"
1169,"139.7668389,35.69636092"
1170,"139.7668389,35.69636092"
1171,"139.7668389,35.69636092"
1172,"139.7668389,35.69636092"
1173,"139.7668389,35.69636092"
1174,"139.7668389,35.69636092"
1175,"139.7668389,35.69636092"
1176,"139.7668389,35.69636092"
1177,"139.7668389,35.69636092"
1178,"139.7668389,35.69636092"
1179,"139.7668389,35.69636092"
1180,"139.7668389,35.69636092"
1181,"139.7668389,35.69636092"
1182,"139.7668389,35.69636092"
1183,"139.7668389,35.69636092"
1184,"139.7668389,35.69636092"
1185,"139.7668389,35.69636092"
1186,"139.7668389,35.69636092"
1187,"139.7668389,35.69636092"
1188,"139.7668389,35.69636092"
1189,"139.7668389,35.69636092"
1190,"139.7668389,35.69636092"
1191,"139.7668389,35.69636092"
1192,"139.7668389,35.69636092"
1193,"139.7668389,35.69636092"
1194,"139.7668389,35.69636092"
1195,"139.7668389,35.69636092"
1196,"139.7668389,35.69636092"
1197,"139.7668389,35.69636092"
1198,"139.7668389,35.69636092"
1199,"139.7668389,35.69636092"
1200,"139.7668389,35.69636092"
1201,"139.7668389,35.69636092"
1202,"139.7668389,35.69636092"
1203,"139.7668389,35.69636092"
1204,"139.7668389,35.69636092"
1205,"139.7668389,35.69636092"
1206,"139.7668389,35.69636092"
1207,"139.7668389,35.69636092"
1208,"139.7668389,35.69636092"
1209,"139.7668389,35.69636092"
1210,"139.7668389,35.69636092"
1211,"139.7668389,35.69636092"
1212,"139.7668389,35.69636092"
1213,"139.7668389,35.69636092"
1214,"139.7668389,35.69636092"
1215,"139.7668389,35.69636092"
1216,"139.7668389,35.69636092"
1217,"139.7668389,35.69636092"
1218,"139.7668389,35.69636092"
1219,"139.7668389,35.69636092"
1220,"139.7668389,35.69636092"
1221,"139.7668389,35.69636092"
1222,"139.7668389,35.69636092"
1223,"139.7668389,35.69636092"
1224,"139.7668389,35.69636092"
1225,"139.7668389,35.69636092"
1226,"139.7668389,35.69636092"
1227,"139.7668389,35.69636092"
1228,"139.7668389,35.69636092"
1229,"139.7668389,35.69636092"
1230,"139.7668389,35.69636092"
1231,"139.7668389,35.69636092"
1232,"139.7668389,35.69636092"
1233,"139.7668389,35.69636092"
1234,"139.7668389,35.69636092"
1235,"139.7668389,35.69636092"
1236,"139.7668389,35.69636092"
1237,"139.7668389,35.69636092"
1238,"139.7668389,35.69636092"
1239,"139.7668389,35.69636092"
1240,"139.7668389,35.69636092"
1241,"139.7668389,35.69636092"
1242,"139.7668389,35.69636092"
1243,"139.7668389,35.69636092"
1244,"139.7668389,35.69636092"
1245,"139.7668389,35.69636092"
1246,"139.7668389,35.69636092"
1247,"139.7668389,35.69636092"
1248,"139.7668389,35.69636092"
1249,"139.7668389,35.69636092"
1250,"139.7668389,35.69636092"
1251,"139.7668389,35.69636092"
1252,"139.7668389,35.69636092"
1253,"139.7668389,35.69636092"
1254,"139.7668389,35.69636092"
1255,"139.7668389,35.69636092"
1256,"139.7668389,35.69636092"
1257,"139.7668389,35.69636092"
1258,"139.7668389,35.69636092"
1259,"139.7668389,35.69636092"
1260,"139.7668389,35.69636092"
1261,"139.7668389,35.69636092"
1262,"139.7668389,35.69636092"
1263,"139.7668389,35.69636092"
1264,"139.7668389,35.69636092"
1265,"139.7668389,35.69636092"
1266,"139.7668389,35.69636092"
1267,"139.7668389,35.69636092"
1268,"139.7668389,35.69636092"
1269,"139.7668389,35.69636092"
1270,"139.7668389,35.69636092"
1271,"139.7668389,35.69636092"
1272,"139.7668389,35.69636092"
1273,"139.7668389,35.69636092"
1274,"139.7668389,35.69636092"
1275,"139.7668389,35.69636092"
1276,"139.7668389,35.69636092"
1277,"139.7668389,35.69636092"
1278,"139.7668389,35.69636092"
1279,"139.7668389,35.69636092"
1280,"139.7668389,35.69636092"
1281,"139.7668389,35.69636092"
1282,"139.7668389,35.69636092"
1283,"139.7668389,35.69636092"
1284,"139.7668389,35.69636092"
1285,"139.7668389,35.69636092"
1286,"139.7668389,35.69636092"
1287,"139.7668389,35.69636092"
1288,"139.7668389,35.69636092"
1289,"139.7668389,35.69636092"
1290,"139.7668389,35.69636092"
1291,"139.7668389,35.69636092"
1292,"139.7668389,35.69636092"
1293,"139.7668389,35.69636092"
1294,"139.7668389,35.69636092"
1295,"139.7668389,35.69636092"
1296,"139.7668389,35.69636092"
1297,"139.7668389,35.69636092"
1298,"139.7668389,35.69636092"
1299,"139.7668389,35.69636092"
1300,"139.7668389,35.69636092"
1301,"139.7668389,35.69636092"
1302,"139.7668389,35.69636092"
1303,"139.7668389,35.69636092"
1304,"139.7668389,35.69636092"
1305,"139.7668389,35.69636092"
1306,"139.7668389,35.69636092"
1307,"139.7668389,35.69636092"
1308,"139.7668389,35.69636092"
1309,"139.7668389,35.69636092"
1310,"139.7668389,35.69636092"
1311,"139.7668389,35.69636092"
1312,"139.7668389,35.69636092"
1313,"139.7668389,35.69636092"
1314,"139.7668389,35.69636092"
1315,"139.7668389,35.69636092"
1316,"139.7668389,35.69636092"
1317,"139.7668389,35.69636092"
1318,"139.7668389,35.69636092"
1319,"139.7668389,35.69636092"
1320,"139.7668389,35.69636092"
1321,"139.7668389,35.69636092"
1322,"139.7668389,35.69636092"
1323,"139.7668389,35.69636092"
1324,"139.7668389,35.69636092"
1325,"139.7668389,35.69636092"
1326,"139.7668389,35.69636092"
1327,"139.7668389,35.69636092"
1328,"139.7668389,35.69636092"
1329,"139.7668389,35.69636092"
1330,"139.7668389,35.69636092"
1331,"139.7668389,35.69636092"
1332,"139.7668389,35.69636092"
1333,"139.7668389,35.69636092"
1334,"139.7668389,35.69636092"
1335,"139.7668389,35.69636092"
1336,"139.7668389,35.69636092"
1337,"139.7668389,35.69636092"
1338,"139.7668389,35.69636092"
1339,"139.7668389,35.69636092"
1340,"139.7668389,35.69636092"
1341,"139.7668389,35.69636092"
1342,"139.7668389,35.69636092"
1343,"139.7668389,35.69636092"
1344,"139.7668389,35.69636092"
1345,"139.7668389,35.69636092"
1346,"139.7668389,35.69636092"
1347,"139.7668389,35.69636092"
1348,"139.7668389,35.69636092"
1349,"139.7668389,35.69636092"
1350,"139.7668389,35.69636092"
1351,"139.7668389,35.69636092"
1352,"139.7668389,35.69636092"
1353,"139.7668389,35.69636092"
1354,"139.7668389,35.69636092"
1355,"139.7668389,35.69636092"
1356,"139.7668389,35.69636092"
1357,"139.7668389,35.69636092"
1358,"139.7668389,35.69636092"
1359,"139.7668389,35.69636092"
1360,"139.7668389,35.69636092"
1361,"139.7668389,35.69636092"
1362,"139.7668389,35.69636092"
1363,"139.7668389,35.69636092"
1364,"139.7668389,35.69636092"
1365,"139.7668389,35.69636092"
1366,"139.7668389,35.69636092"
1367,"139.7668389,35.69636092"
1368,"139.7668389,35.69636092"
1369,"139.7668389,35.69636092"
1370,"139.7668389,35.69636092"
1371,"139.7668389,35.69636092"
1372,"139.7668389,35.69636092"
1373,"139.7668389,35.69636092"
1374,"139.7668389,35.69636092"
1375,"139.7668389,35.69636092"
1376,"139.7668389,35.69636092"
1377,"139.7668389,35.69636092"
1378,"139.7668389,35.69636092"
1379,"139.7668389,35.69636092"
1380,"139.7668389,35.69636092"
1381,"139.7668389,35.69636092"
1382,"139.7668389,35.69636092"
1383,"139.7668389,35.69636092"
1384,"139.7668389,35.69636092"
1385,"139.7668389,35.69636092"
1386,"139.7668389,35.69636092"
1387,"139.7668389,35.69636092"
1388,"139.7668389,35.69636092"
1389,"139.7668389,35.69636092"
1390,"139.7668389,35.69636092"
1391,"139.7668389,35.69636092"
1392,"139.7668389,35.69636092"
1393,"139.7668389,35.69636092"
1394,"139.7668389,35.69636092"
1395,"139.7668389,35.69636092"
1396,"139.7668389,35.69636092"
1397,"139.7668389,35.69636092"
1398,"139.7668389,35.69636092"
1399,"139.7668389,35.69636092"
1400,"139.7668389,35.69636092"
1401,"139.7668389,35.69636092"
1402,"139.7668389,35.69636092"
1403,"139.7668389,35.69636092"
1404,"139.7668389,35.69636092"
1405,"139.7668389,35.69636092"
1406,"139.7668389,35.69636092"
1407,"139.7668389,35.69636092"
1408,"139.7668389,35.69636092"
1409,"139.7668389,35.69636092"
1410,"139.7668389,35.69636092"
1411,"139.7668389,35.69636092"
1412,"139.7668389,35.69636092"
1413,"139.7668389,35.69636092"
1414,"139.7668389,35.69636092"
1415,"139.7668389,35.69636092"
1416,"139.7668389,35.69636092"
1417,"139.7668389,35.69636092"
1418,"139.7668389,35.69636092"
1419,"139.7668389,35.69636092"
1420,"139.7668389,35.69636092"
1421,"139.7668389,35.69636092"
1422,"139.7668389,35.69636092"
1423,"139.7668389,35.69636092"
1424,"139.7668389,35.69636092"
1425,"139.7668389,35.69636092"
1426,"139.7668389,35.69636092"
1427,"139.7668389,35.69636092"
1428,"139.7668389,35.69636092"
1429,"139.7668389,35.69636092"
1430,"139.7668389,35.69636092"
1431,"139.7668389,35.69636092"
1432,"139.7668389,35.69636092"
1433,"139.7668389,35.69636092"
1434,"139.7668389,35.69636092"
1435,"139.7668389,35.69636092"
1436,"139.7668389,35.69636092"
1437,"139.7668389,35.69636092"
1438,"139.7668389,35.69636092"
1439,"139.7668389,35.69636092"
1440,"139.7668389,35.69636092"
1441,"139.7668389,35.69636092"
